Year,Page,Question_Number,Question_Type,Instruction,Passage,Question,OptionA,OptionB,OptionC,OptionD,Answer,Detail_URL
2024,21,103,objective,,,"*From the words lettered A to D, choose the word that hasthe same consonant sound(s)as the one represented by the letter(s) underlined.* so _ld_",could,fodder,soldier,fold,D,https://myschool.ng/classroom/english-language/71736?exam_type=waec&exam_year=2024&type=obj&page=21
2024,21,104,objective,,,"*From the words lettered A to D, choose the word that hasthe same consonant sound(s)as the one represented by the letter(s) underlined.* lu _str_ e",stay,straight,treat,castle,A,https://myschool.ng/classroom/english-language/71737?exam_type=waec&exam_year=2024&type=obj&page=21
2024,21,105,objective,,,"*From the words lettered A to D, choose the word that hasthe same consonant sound(s)as the one represented by the letter(s) underlined.* help _ed_",moved,banded,risked,begged,C,https://myschool.ng/classroom/english-language/71738?exam_type=waec&exam_year=2024&type=obj&page=21
2024,22,106,objective,,,"*From the words lettered A to D, choose the word that hasthe same consonant sound(s)as the one represented by the letter(s) underlined.* vi _sc_ ount",scent,car,race,vital,B,https://myschool.ng/classroom/english-language/71739?exam_type=waec&exam_year=2024&type=obj&page=22
2024,22,107,objective,,,"*From the words lettered A to D, choose the word that hasthe same consonant sound(s)as the one represented by the letter(s) underlined.* pu _n_ ctual",ankle,funny,damn,thin,A,https://myschool.ng/classroom/english-language/71741?exam_type=waec&exam_year=2024&type=obj&page=22
2024,22,108,objective,,,"*From the words lettered A to D, choose the word that hasthe same consonant sound(s)as the one represented by the letter(s) underlined.* _r_ est",near,survey,choir,carry,D,https://myschool.ng/classroom/english-language/71742?exam_type=waec&exam_year=2024&type=obj&page=22
2024,22,109,objective,,,"*From the words lettered A to D, choose the word that hasthe same consonant sound(s)as the one represented by the letter(s) underlined.* _wh_ at",who,write,one,whose,C,https://myschool.ng/classroom/english-language/71743?exam_type=waec&exam_year=2024&type=obj&page=22
2024,22,110,objective,,,"*From the words lettered A to D, choose the word that hasthe same consonant sound(s)as the one represented by the letter(s) in brackets.* gi( _gg)_ le",league,ensign,genre,gesture,A,https://myschool.ng/classroom/english-language/71744?exam_type=waec&exam_year=2024&type=obj&page=22
2024,23,111,objective,,,"*From the words lettered A to D, choose the word that hasthe same consonant sound(s)as the one represented by the letter(s) underlined.* pea _s_ ant",lacy,passion,loser,leisure,C,https://myschool.ng/classroom/english-language/71745?exam_type=waec&exam_year=2024&type=obj&page=23
2024,23,112,objective,,,"*From the words lettered A to D, choose the word that hasthe same consonant sound(s)as the one represented by the letter(s) underlined.* indi _ct_",pack,listen,fiction,till,D,https://myschool.ng/classroom/english-language/71746?exam_type=waec&exam_year=2024&type=obj&page=23
2024,23,113,objective,,,"*From the words lettered A to D, choose the word thatrhymeswith the given word.* muscle",tousle,puzzle,tussle,dozen,C,https://myschool.ng/classroom/english-language/71748?exam_type=waec&exam_year=2024&type=obj&page=23
2024,23,114,objective,,,"*From the words lettered A to D, choose the word thatrhymeswith the given word.* trouser",browser,bounce,trowel,cower,A,https://myschool.ng/classroom/english-language/71750?exam_type=waec&exam_year=2024&type=obj&page=23
2024,23,115,objective,,,"*From the words lettered A to D, choose the word thatrhymeswith the given word.* aisle",isle,bail,fly,real,A,https://myschool.ng/classroom/english-language/71752?exam_type=waec&exam_year=2024&type=obj&page=23
2024,24,116,objective,,,"*From the words lettered A to D, choose the word thatrhymeswith the given word.* potter",porters,pear,otter,rotten,C,https://myschool.ng/classroom/english-language/71753?exam_type=waec&exam_year=2024&type=obj&page=24
2024,24,117,objective,,,"*From the words lettered A to D, choose the word thatrhymeswith the given word.* plaque",lake,lark,luck,plague,B,https://myschool.ng/classroom/english-language/71754?exam_type=waec&exam_year=2024&type=obj&page=24
2024,24,118,objective,,,"*In each of the following questions, the main/ primary stress is indicated by writing the syllables on which it occurs in capital letters. From the words lettered A to D, choose the one that has the correct stress.* leguminous",LE-gum-in-ous,le-GUM-in-ous,le-gum-IM-ous,le-gum-in-OUS,B,https://myschool.ng/classroom/english-language/71755?exam_type=waec&exam_year=2024&type=obj&page=24
2024,24,119,objective,,,"*In each of the following questions, the main/ primary stress is indicated by writing the syllables on which it occurs in capital letters. From the words lettered A to D, choose the one that hasthe correct stress.* manifesto",ma-ni-fes-TO,ma-NI-fes-to,ma-ni-FES-to,,C,https://myschool.ng/classroom/english-language/71757?exam_type=waec&exam_year=2024&type=obj&page=24
2024,24,120,objective,,,"*In each of the following questions, the main/ primary stress is indicated by writing the syllables on which it occurs in capital letters. From the words lettered A to D, choose the one that hasthe correct stress.* collocation",COLL-o-ca-tion,coll-O-ca-tion,coll-o-CA-tion,coll-o-ca-TION,C,https://myschool.ng/classroom/english-language/71758?exam_type=waec&exam_year=2024&type=obj&page=24
2024,25,121,objective,,,"*In each of the following questions, the main/ primary stress is indicated by writing the syllables on which it occurs in capital letters. From the words lettered A to D, choose the one that hasthe correct stress.* dependable",DE-pen-da-ble,de-PEN-da-ble,de-pen-DA-ble,de-pen-da-BLE,B,https://myschool.ng/classroom/english-language/71759?exam_type=waec&exam_year=2024&type=obj&page=25
2024,25,122,objective,,,"*In each of the following questions, the main/ primary stress is indicated by writing the syllables on which it occurs in capital letters. From the words lettered A to D, choose the one that hasthe correct stress.* embodiment",EM-bod-i-ment,em-BOD-i-ment,em-bod-I-ment,em-bod-i-MENT,B,https://myschool.ng/classroom/english-language/71761?exam_type=waec&exam_year=2024&type=obj&page=25
2024,25,123,objective,,,"*In the following options lettered A to D, all the wordsexcept onehave the same stress pattern. Identify the one with thedifferent stress pattern.*",couture,cowshed,forest,gadget,A,https://myschool.ng/classroom/english-language/71763?exam_type=waec&exam_year=2024&type=obj&page=25
2024,25,124,objective,,,"*In the following options lettered A to D, all the wordsexcept onehave the same stress pattern. Identify the one with thedifferent stress pattern.*",galley,hamlet,hotel,madam,,https://myschool.ng/classroom/english-language/71764?exam_type=waec&exam_year=2024&type=obj&page=25
2024,25,125,objective,,,"*In the following options lettered A to D, all the wordsexcept onehave the same stress pattern. Identify the one with thedifferent stress pattern.*",remember,harmony,percentage,agreement,B,https://myschool.ng/classroom/english-language/71766?exam_type=waec&exam_year=2024&type=obj&page=25
2024,26,126,objective,,,"*In the following options lettered A to D, all the wordsexcept onehave the same stress pattern. Identify the one with thedifferent stress pattern.*",blossom,faucet,gainsay,bosom,C,https://myschool.ng/classroom/english-language/71767?exam_type=waec&exam_year=2024&type=obj&page=26
2024,26,127,objective,,,"*In the following options lettered A to D, all the wordsexcept onehave the same stress pattern. Identify the one with thedifferent stress pattern.*",elephant,ectopic,ensemble,enrolment,A,https://myschool.ng/classroom/english-language/71768?exam_type=waec&exam_year=2024&type=obj&page=26
2024,26,128,objective,,,"*In each of the following sentences, the word that receives theemphatic stressis written incapital letters.From the questions lettered A-D, choose the one to which the given sentence is the appropriate answer.* The United States will host the next FIFA football competition.",Will the United States host the next CAF football competition?,Will Nigeria host the next FIFA football competition?,Will the United States fund the next EIEA football competition?,Will the United States fund the next FIFA basketball competition?,A,https://myschool.ng/classroom/english-language/71770?exam_type=waec&exam_year=2024&type=obj&page=26
2024,26,129,objective,,,"*In each of the following sentences, the word that receives theemphatic stressis written incapital letters.From the questions lettered A-D, choose the one to which the given sentence is the appropriate answer.* Bisi's mother ENJOYS cooking.",Does Ayo's mother enjoy cooking?,Does Bisi's mother hate cooking?,Does Bisi's sister enjoy cooking?,Does Bisi's mother enjoy washing?,B,https://myschool.ng/classroom/english-language/71771?exam_type=waec&exam_year=2024&type=obj&page=26
2024,26,130,objective,,,"*In each of the following sentences, the word that receives theemphatic stressis written incapital letters.From the questions lettered A-D, choose the one to which the given sentence is the appropriate answer.* We left for MAKURDI yesterday.",Did we leave for Lagos yesterday?,Did we arrive from Markurdi yesterday?,Did they leave for Markurdi yesterday?,Did we leave for Markurdi today?,A,https://myschool.ng/classroom/english-language/71781?exam_type=waec&exam_year=2024&type=obj&page=26
2024,27,131,objective,,,"*In each of the following sentences, the word that receives theemphatic stressis written incapital letters.From the questions lettered A-D, choose the one to which the given sentence is the appropriate answer.* Ahmed greeted AKIN at the party.",Did Ahmed ignore Akin at the party?,Did Peter greet Akin at the party?,Did Ahmed greet James at the party?,Did Ahmed greet Akin at the park?,C,https://myschool.ng/classroom/english-language/71782?exam_type=waec&exam_year=2024&type=obj&page=27
2024,27,132,objective,,,"*In each of the following sentences, the word that receives theemphatic stressis written incapital letters.From the questions lettered A-D, choose the one to which the given sentence is the appropriate answer.* Bimpe was the FIRST to submit the assignment.",Was Nneka the first to submit the assignment?,Was Bimpe the first to leave the assignment?,Was Bimpe the last to submit the assignment?,Was Bimpe the first to submit the project?,C,https://myschool.ng/classroom/english-language/71783?exam_type=waec&exam_year=2024&type=obj&page=27
2024,27,133,objective,,,"*From the words lettered A-D, choose the word that contains the sound represented by the givenphonetic symbol.* */* ʌ/",comfort,music,ozone,food,A,https://myschool.ng/classroom/english-language/71784?exam_type=waec&exam_year=2024&type=obj&page=27
2024,27,134,objective,,,"*From the words lettered A-D, choose the word that contains the sound represented by the givenphonetic symbol.* /aʊ/",howl,law,flow,note,A,https://myschool.ng/classroom/english-language/71785?exam_type=waec&exam_year=2024&type=obj&page=27
2024,27,135,objective,,,"*From the words lettered A-D, choose the word that contains the sound represented by the givenphonetic symbol.* /v/",of,few,off,photo,A,https://myschool.ng/classroom/english-language/71786?exam_type=waec&exam_year=2024&type=obj&page=27
2024,28,136,objective,,,"*From the words lettered A-D, choose the word that contains the sound represented by the givenphonetic symbol.* /ə/",age,argue,about,active,C,https://myschool.ng/classroom/english-language/71788?exam_type=waec&exam_year=2024&type=obj&page=28
2024,28,137,objective,,,"*From the words lettered A-D, choose the word that contains the sound represented by the givenphonetic symbol.* /ð/",these,thanks,moth,thyme,A,https://myschool.ng/classroom/english-language/71789?exam_type=waec&exam_year=2024&type=obj&page=28
2024,28,138,objective,,,"*From the words lettered A-D, choose the word that contains the sound represented by the givenphonetic symbol.* /j/",jet,flew,few,just,C,https://myschool.ng/classroom/english-language/71790?exam_type=waec&exam_year=2024&type=obj&page=28
2024,28,139,objective,,,"*From the words lettered A-D, choose the word that contains the sound represented by the givenphonetic symbol.* /ɜː/",heart,floor,herb,fork,C,https://myschool.ng/classroom/english-language/71791?exam_type=waec&exam_year=2024&type=obj&page=28
2024,28,140,objective,,,"*From the words lettered A-D, choose the word that contains the sound represented by the givenphonetic symbol.* /aɪ/",freight,faith,said,piety,D,https://myschool.ng/classroom/english-language/71792?exam_type=waec&exam_year=2024&type=obj&page=28
2024,29,141,objective,,,"*From the words lettered A-D, choose the word that contains the sound represented by the givenphonetic symbol.* /i:/",pit,exile,regal,serve,C,https://myschool.ng/classroom/english-language/71793?exam_type=waec&exam_year=2024&type=obj&page=29
2024,29,142,objective,,,"*From the words lettered A-D, choose the word that contains the sound represented by the givenphonetic symbol.* /dʒ/",regime,gutter,gender,design,C,https://myschool.ng/classroom/english-language/71794?exam_type=waec&exam_year=2024&type=obj&page=29
