Year,Page,Question_Number,Question_Type,Instruction,Passage,Question,OptionA,OptionB,OptionC,OptionD,Answer,Detail_URL
2021,24,120,objective,,,Identify the one with the different stress pattern,deter,sailor,tailor,yoga,A,https://myschool.ng/classroom/english-language/61625?exam_type=waec&exam_year=2021&type=obj&page=24
2021,25,121,objective,,,Identify the one with the different stress pattern,innate,insane,injure,remind,C,https://myschool.ng/classroom/english-language/61626?exam_type=waec&exam_year=2021&type=obj&page=25
2021,25,122,objective,,,Identify the one with the different stress pattern,challenger,solicit,umbrella,apprentice,A,https://myschool.ng/classroom/english-language/61627?exam_type=waec&exam_year=2021&type=obj&page=25
2021,25,123,objective,,,"From the questions lettered A to D, choose the one to which the given sentence is the appropriate answer. Many students ATTEND lectures everyday.",Do many students skip lectures everyday?,Do many students attend lectures every week?,Do many drivers attend lectures everyday?,Do many students attend concerts everyday?,A,https://myschool.ng/classroom/english-language/61628?exam_type=waec&exam_year=2021&type=obj&page=25
2021,25,124,objective,,,"From the questions lettered A to D, choose the one to which the given sentence is the appropriate answer. John's PARENTS have received the letters.",A. Have John's parents sent the letters?,Have John's friends received the letters?,Have John's parents received the scripts?,Have William's parents received the letters?,B,https://myschool.ng/classroom/english-language/61629?exam_type=waec&exam_year=2021&type=obj&page=25
2021,25,125,objective,,,"From the questions lettered A to D, choose the one to which the given sentence is the appropriate answer. The THIRD-YEAR girls were commended by the principal.",Were the third-year girls reprimanded by the principal?,Were the third-year girls commended by the doctor?,Were the third-year boys commended by the principal?,Were the first-year girls commended by the principal?,D,https://myschool.ng/classroom/english-language/61630?exam_type=waec&exam_year=2021&type=obj&page=25
2021,26,126,objective,,,"From the questions lettered A to D, choose the one to which the given sentence is the appropriate answer. Stephen SELDOM goes to the house.",Does James seldom go the house?,Does Stephen seldom go to the school?,Does Stephen often go to the house?,Does Stephen seldom leave the house?,C,https://myschool.ng/classroom/english-language/61631?exam_type=waec&exam_year=2021&type=obj&page=26
2021,26,127,objective,,,"The word that receives the emphatic stress is in capital letters. From the questions lettered A to D, choose the one to which the given sentence relates. All the EMPLOYEES rejected him.",Did all the employees reject him,Did some of the employees reject him?,Did all the employees accept him?,Did all the employers reject him?,D,https://myschool.ng/classroom/english-language/61632?exam_type=waec&exam_year=2021&type=obj&page=26
2021,26,128,objective,,,"From the words lettered A to D, choose the word that contains the sound represented by the given phonetic symbol. /əʊ/",vogue,drool,plough,drawn,A,https://myschool.ng/classroom/english-language/61633?exam_type=waec&exam_year=2021&type=obj&page=26
2021,26,129,objective,,,"From the words lettered A to D, choose the word that contains the sound represented by the given phonetic symbol. /ʊə/",pour,count,tour,dear,C,https://myschool.ng/classroom/english-language/61634?exam_type=waec&exam_year=2021&type=obj&page=26
2021,26,130,objective,,,"From the words lettered A to D, choose the word that contains the sound represented by the given phonetic symbol. /t /",whistle,soften,listen,pity,D,https://myschool.ng/classroom/english-language/61635?exam_type=waec&exam_year=2021&type=obj&page=26
2021,27,131,objective,,,"From the words lettered A to D, choose the word that contains the sound represented by the given phonetic symbol. /æ/",early,dragon,bread,card,B,https://myschool.ng/classroom/english-language/61636?exam_type=waec&exam_year=2021&type=obj&page=27
2021,27,132,objective,,,"From the words lettered A to D, choose the word that contains the sound represented by the given phonetic symbol. /b/",womb,doubt,public,thumb,C,https://myschool.ng/classroom/english-language/61637?exam_type=waec&exam_year=2021&type=obj&page=27
2021,27,133,objective,,,"From the words lettered A to D, choose the word that contains the sound represented by the given phonetic symbol. /ə/",pence,abuse,cat,refer,B,https://myschool.ng/classroom/english-language/61638?exam_type=waec&exam_year=2021&type=obj&page=27
2021,27,134,objective,,,"From the words lettered A to D, choose the word that contains the sound represented by the given phonetic symbol. /l/",calm,lamb,could,salmon,B,https://myschool.ng/classroom/english-language/61639?exam_type=waec&exam_year=2021&type=obj&page=27
2021,27,135,objective,,,"From the words lettered A to D, choose the word that contains the sound represented by the given phonetic symbol. /k/",cane,chain,knight,knife,A,https://myschool.ng/classroom/english-language/61640?exam_type=waec&exam_year=2021&type=obj&page=27
2021,28,136,objective,,,"From the words lettered A to D, choose the word that contains the sound represented by the given phonetic symbol. /ð/",northern,bath,healthy,teeth,A,https://myschool.ng/classroom/english-language/61641?exam_type=waec&exam_year=2021&type=obj&page=28
2021,28,137,objective,,,"From the words lettered A to D, choose the word that contains the sound represented by the given phonetic symbol. /ŋ/",tongue,gone,fan,wind,A,https://myschool.ng/classroom/english-language/61642?exam_type=waec&exam_year=2021&type=obj&page=28
