Year,Page,Question_Number,Question_Type,Instruction,Passage,Question,OptionA,OptionB,OptionC,OptionD,Answer,Detail_URL
2018,21,101,objective,,,"**From the words lettered A to D, choose the word that has the same consonant sound(s) as the on represented by the letter(s) underlined.** _f_ lame",dough,pillar,psyche,photo,D,https://myschool.ng/classroom/english-language/48557?exam_type=waec&exam_year=2018&type=obj&page=21
2018,21,102,objective,,,"**From the words lettered A to D, choose the word that has the same consonant sound(s) as the on represented by the letter(s) underlined.** _ch_ eek",chemist,campaign,sharp,cheque,D,https://myschool.ng/classroom/english-language/48559?exam_type=waec&exam_year=2018&type=obj&page=21
2018,21,103,objective,,,"**From the words lettered A to D, choose the word that has the same consonant sound(s) as the on represented by the letter(s) underlined.** a _pt_",rapid,taped,packed,perfect,B,https://myschool.ng/classroom/english-language/48564?exam_type=waec&exam_year=2018&type=obj&page=21
2018,21,104,objective,,,"**From the words lettered A to D, choose the word that has the same consonant sound(s) as the on represented by the letter(s) underlined.** si _ng_",examine,sinner,miner,kingship,D,https://myschool.ng/classroom/english-language/48600?exam_type=waec&exam_year=2018&type=obj&page=21
2018,21,105,objective,,,"**From the words lettered A to D, choose the word that has the same consonant sound(s) as the on represented by the letter(s) underlined.** _sh_ adow",treasure,century,miner,trash,D,https://myschool.ng/classroom/english-language/48603?exam_type=waec&exam_year=2018&type=obj&page=21
2018,22,106,objective,,,"**From the words lettered A to D, choose the word that has the same consonant sound(s) as the on represented by the letter(s) underlined.** wep _t_",begged,bombed,caused,stopped,D,https://myschool.ng/classroom/english-language/48604?exam_type=waec&exam_year=2018&type=obj&page=22
2018,22,107,objective,,,"**From the words lettered A to D, choose the word that has the same consonant sound(s) as the on represented by the letter(s) underlined.** stri _ct_",indict,incite,inflict,listen,C,https://myschool.ng/classroom/english-language/48605?exam_type=waec&exam_year=2018&type=obj&page=22
2018,22,108,objective,,,"**From the words lettered A to D, choose the word that has the same consonant sound(s) as the on represented by the letter(s) underlined.** **j** ump",digest,geese,dozen,gear,A,https://myschool.ng/classroom/english-language/48606?exam_type=waec&exam_year=2018&type=obj&page=22
2018,22,109,objective,,,"**From the words lettered A to D, choose the word that has the same consonant sound(s) as the on represented by the letter(s) underlined.** _sc_ ratch",secret,screen,street,school,B,https://myschool.ng/classroom/english-language/48607?exam_type=waec&exam_year=2018&type=obj&page=22
2018,22,110,objective,,,"**From the words lettered A to D, choose the word that has the same consonant sound(s) as the on represented by the letter(s) underlined.** _th_ ink",smart,tooth,tiny,worthy,B,https://myschool.ng/classroom/english-language/48609?exam_type=waec&exam_year=2018&type=obj&page=22
2018,23,111,objective,,,"**In the following question, the main/primary stress is indicated by writing the syllable on which it occurs in capital letters.** **From the words lettered A to D, choose the one that has the correct stress.** installation",IN-stal-la-tion,in-STAL-la-tion,in-stal-LA-tion,in-stal-la-TION,C,https://myschool.ng/classroom/english-language/48623?exam_type=waec&exam_year=2018&type=obj&page=23
2018,23,112,objective,,,"**In the following question, the main/primary stress is indicated by writing the syllable on which it occurs in capital letters.** **From the words lettered A to D, choose the one that has the correct stress.** Unwillingness",UN-wil-ling-ness,un-WIL-ling-ness,un-wil-LING-ness,un-wil-ling-NESS,B,https://myschool.ng/classroom/english-language/48625?exam_type=waec&exam_year=2018&type=obj&page=23
2018,23,113,objective,,,"**In the following question, the main/primary stress is indicated by writing the syllable on which it occurs in capital letters.** **From the words lettered A to D, choose the one that has the correct stress.** circumstances",CIR-cum-stan-ces,cir-CUM-stan-ces,cir-cum-STAN-ces,cir-cum-stan-CES,A,https://myschool.ng/classroom/english-language/48627?exam_type=waec&exam_year=2018&type=obj&page=23
2018,23,114,objective,,,"**In the following question, the main/primary stress is indicated by writing the syllable on which it occurs in capital letters.** **From the words lettered A to D, choose the one that has the correct stress.** manipulate",MA-ni-pu-late,man-NI-pu-late,man-ni-PU-late,man-ni-pu-LATE,B,https://myschool.ng/classroom/english-language/48629?exam_type=waec&exam_year=2018&type=obj&page=23
2018,23,115,objective,,,"**In the following question, the main/primary stress is indicated by writing the syllable on which it occurs in capital letters.** **From the words lettered A to D, choose the one that has the correct stress.** apologize",A-pol-o-gize,a-POL-o-gize,a-pol-O-gize,a-pol-o-GIZE,B,https://myschool.ng/classroom/english-language/48635?exam_type=waec&exam_year=2018&type=obj&page=23
2018,24,116,objective,,,"**In the following options lettered A to D, all the words except on have the same stress pattern. identify the one with the different stress pattern.**",attention,amplify,alluring,important,B,https://myschool.ng/classroom/english-language/48644?exam_type=waec&exam_year=2018&type=obj&page=24
2018,24,117,objective,,,"**In the following options lettered A to D, all the words except on have the same stress pattern. identify the one with the different stress pattern.**",interest,revenge,profess,support,A,https://myschool.ng/classroom/english-language/48657?exam_type=waec&exam_year=2018&type=obj&page=24
2018,24,118,objective,,,"**In the following options lettered A to D, all the words except on have the same stress pattern. identify the one with the different stress pattern.**",concept,control,confess,confuse,A,https://myschool.ng/classroom/english-language/48659?exam_type=waec&exam_year=2018&type=obj&page=24
2018,24,119,objective,,,"**In the following options lettered A to D, all the words except on have the same stress pattern. identify the one with the different stress pattern.**",decision,incursion,mutation,motionless,D,https://myschool.ng/classroom/english-language/48661?exam_type=waec&exam_year=2018&type=obj&page=24
2018,24,120,objective,,,"**In the following options lettered A to D, all the words except on have the same stress pattern. identify the one with the different stress pattern.**",cargo,cater,cover,cartoon,D,https://myschool.ng/classroom/english-language/48664?exam_type=waec&exam_year=2018&type=obj&page=24
2018,25,121,objective,,,"**In the following sentence, the word that receives the emphatic stress is written in capital letter. From the questions lettered A to D, choose the one to which the given sentence is the appropriate answer.** AYO asked Mary to come today.",Did Chike ask Mary to come?,Did Ayo order Mary to come today?,Did Ayo ask Dad to come today?,Did Ayo ask Mary to come today?,A,https://myschool.ng/classroom/english-language/48671?exam_type=waec&exam_year=2018&type=obj&page=25
2018,25,122,objective,,,"**In the following sentence, the word that receives the emphatic stress is written in capital letter. From the questions lettered A to D, choose the one to which the given sentence is the appropriate answer.** Wood is cheap in the South THIS year.",Is cassava cheap in the south?,Is wood expensive in the south this year?,Is wood cheap in the north this year?,Is wood cheap in the south every year?,D,https://myschool.ng/classroom/english-language/48672?exam_type=waec&exam_year=2018&type=obj&page=25
2018,25,123,objective,,,"**In the following sentence, the word that receives the emphatic stress is written in capital letter. From the questions lettered A to D, choose the one to which the given sentence is the appropriate answer.** NEW students should pay tuition fees.",Should new students pay tuition fees?,Should old students pay tuition fees?,Should new students pay hostel fees?,Can new students pay tuition fees?,B,https://myschool.ng/classroom/english-language/48675?exam_type=waec&exam_year=2018&type=obj&page=25
2018,25,124,objective,,,"**In the following sentence, the word that receives the emphatic stress is written in capital letter. From the questions lettered A to D, choose the one to which the given sentence is the appropriate answer.** Dad requested the DRIVER to open the door.",Did mum request the driver to open the door?,Did dad order the driver to open the door?,Did dad request the gardener to open the door?,Did dad request the driver to shut the door?,C,https://myschool.ng/classroom/english-language/48678?exam_type=waec&exam_year=2018&type=obj&page=25
2018,25,125,objective,,,"**In the following sentence, the word that receives the emphatic stress is written in capital letter. From the questions lettered A to D, choose the one to which the given sentence is the appropriate answer.** Ade's BICYCLE is made of steel.",Is Bola's bicycle made of steel?,Is Ade's car made of steel?,Was Ade's bicycle made of steel?,I Ade's bicycle made of plastic?,B,https://myschool.ng/classroom/english-language/48680?exam_type=waec&exam_year=2018&type=obj&page=25
2018,26,126,objective,,,"**From the words lettered A to D, choose the word that contains the sound represented by the given phonetic symbol.** / ʊ /",choose,tool,book,scoop,C,https://myschool.ng/classroom/english-language/48684?exam_type=waec&exam_year=2018&type=obj&page=26
2018,26,127,objective,,,"**From the words lettered A to D, choose the word that contains the sound represented by the given phonetic symbol.** / s /",beer,says,isle,raid,B,https://myschool.ng/classroom/english-language/48697?exam_type=waec&exam_year=2018&type=obj&page=26
2018,26,128,objective,,,"**From the words lettered A to D, choose the word that contains the sound represented by the given phonetic symbol.** / ɔː /",coy,law,cot,plow,B,https://myschool.ng/classroom/english-language/48703?exam_type=waec&exam_year=2018&type=obj&page=26
2018,26,129,objective,,,"**From the words lettered A to D, choose the word that contains the sound represented by the given phonetic symbol.** / b /",bugle,doubt,subtle,lamb,A,https://myschool.ng/classroom/english-language/48705?exam_type=waec&exam_year=2018&type=obj&page=26
2018,26,130,objective,,,"**From the words lettered A to D, choose the word that contains the sound represented by the given phonetic symbol.** / ei /",alone,greet,height,neigh,D,https://myschool.ng/classroom/english-language/48706?exam_type=waec&exam_year=2018&type=obj&page=26
2018,27,131,objective,,,"**From the words lettered A to D, choose the word that contains the sound represented by the given phonetic symbol.** / ɪə **/**",chair,,night,reign,A,https://myschool.ng/classroom/english-language/48708?exam_type=waec&exam_year=2018&type=obj&page=27
2018,27,132,objective,,,"**From the words lettered A to D, choose the word that contains the sound represented by the given phonetic symbol.** / ð /",thyme,pith,smooth,thin,C,https://myschool.ng/classroom/english-language/48710?exam_type=waec&exam_year=2018&type=obj&page=27
2018,27,133,objective,,,"**From the words lettered A to D, choose the word that contains the sound represented by the given phonetic symbol.** / n /",ankle,knock,hymn,hung,B,https://myschool.ng/classroom/english-language/48712?exam_type=waec&exam_year=2018&type=obj&page=27
2018,27,134,objective,,,"**From the words lettered A to D, choose the word that contains the sound represented by the given phonetic symbol.** / j /",cue,quit,judge,cheer,A,https://myschool.ng/classroom/english-language/48714?exam_type=waec&exam_year=2018&type=obj&page=27
