Year,Page,Question_Number,Question_Type,Instruction,Passage,Question,OptionA,OptionB,OptionC,OptionD,Answer,Detail_URL
2022,27,131,objective,"*In each of the following sentences, the word that receives the* **emphatic stress** *is written in* **capital letters.** *From the questions lettered A to D, choose the one to which the given sentence is the appropriate answer.*",,John's father was PROMOTED yesterday.,Was Peter's father promoted yesterday?,Was John's mother promoted yesterday?,Was John's father sacked yesterday?,Was John's father promoted last year?,C,https://myschool.ng/classroom/english-language/64295?exam_type=waec&exam_year=2022&type=obj&page=27
2022,27,132,objective,"*In each of the following sentences, the word that receives the* **emphatic stress** *is written in* **capital letters.** *From the questions lettered A to D, choose the one to which the given sentence is the appropriate answer.*",,The principal punished the students for being DISHONEST.,Did the teacher punish the students for being dishonest?,Did the principal praise the students for being dishonest?,Did the principal punish the students for being sincere?,Did the principal punish the teachers for being dishonest?,C,https://myschool.ng/classroom/english-language/64296?exam_type=waec&exam_year=2022&type=obj&page=27
2022,27,133,objective,"*In each of the following sentences, the word that receives the* **emphatic stress** *is written in* **capital letters.** *From the questions lettered A to D, choose the one to which the given sentence is the appropriate answer.*",,/a:/,pat,angry,lark,prank,C,https://myschool.ng/classroom/english-language/64297?exam_type=waec&exam_year=2022&type=obj&page=27
2022,27,134,objective,"*In each of the following sentences, the word that receives the* **emphatic stress** *is written in* **capital letters.** *From the questions lettered A to D, choose the one to which the given sentence is the appropriate answer.*",,/ʌ/,sport,coat,could,flood,D,https://myschool.ng/classroom/english-language/64298?exam_type=waec&exam_year=2022&type=obj&page=27
2022,27,135,objective,"*In each of the following sentences, the word that receives the* **emphatic stress** *is written in* **capital letters.** *From the questions lettered A to D, choose the one to which the given sentence is the appropriate answer.*",,/aʊ/,fraught,plough,fracas,bat,B,https://myschool.ng/classroom/english-language/64299?exam_type=waec&exam_year=2022&type=obj&page=27
2022,28,136,objective,,,/w/,wrought,,know,wet,D,https://myschool.ng/classroom/english-language/64300?exam_type=waec&exam_year=2022&type=obj&page=28
2022,28,137,objective,,,/tʃ/,shock,botched,machine,chagrin,B,https://myschool.ng/classroom/english-language/64301?exam_type=waec&exam_year=2022&type=obj&page=28
2022,28,138,objective,,,/k/,champagne,knife,knit,chorus,D,https://myschool.ng/classroom/english-language/64302?exam_type=waec&exam_year=2022&type=obj&page=28
2022,28,139,objective,,,/iə/,pair,lure,lower,peer,D,https://myschool.ng/classroom/english-language/64303?exam_type=waec&exam_year=2022&type=obj&page=28
2022,28,140,objective,,,/ð/,thought,den,their,thank,C,https://myschool.ng/classroom/english-language/64304?exam_type=waec&exam_year=2022&type=obj&page=28
2022,29,141,objective,,,/z/,insist,persist,consist,resist,D,https://myschool.ng/classroom/english-language/64305?exam_type=waec&exam_year=2022&type=obj&page=29
2022,29,142,objective,,,/ɪ/,key,brief,guilt,seize,C,https://myschool.ng/classroom/english-language/64307?exam_type=waec&exam_year=2022&type=obj&page=29
