Year,Page,Question_Number,Question_Type,Instruction,Passage,Question,OptionA,OptionB,OptionC,OptionD,Answer,Detail_URL
2020,16,79,comprehension,,"*In the following passage, the numbered gaps indicate missing words. Against each number in the list below the passage, four options are given in columns lettered* **A** to **D** . *Choose the word that is the most suitable to fill the numbered gaps in the passage.* Hardly a day passes without news of terrible accidents on our roads. Most of the time, these are caused by the ignorance and **-71-** of drivers. Besides the ignorance of the drivers, most of the vehicles that ply our roads are not **-72-** vehicles are supposed to be tested annually before certificates are issued. However, vehicle Owners are issued with these certificates even when their vehicles have not been properly **-73-** . Most of the drivers do not have valid driver's **-74 -** There are driving schools with qualified **-75-** to prepare prospective drivers. After a period of training, the prospective drivers are made to go through a road test. It is only when they pass this test that they are **-76-** to drive. Some drivers never even had a learner's **-77-** when they were learning to drive. Consequently, they have no knowledge of **-78-** rules. They are ignorant of what speed **-79-** means. To them, 100 kilometres per hour may mean minimum speed allowed. Little wonder the **-80-** on our roads.",Choose the most appropriate option for the gap labelled [....79.....] above,distance,control,mileage,limit,D,https://myschool.ng/classroom/english-language/58878?exam_type=waec&exam_year=2020&type=obj&page=16
2020,16,80,comprehension,,"*In the following passage, the numbered gaps indicate missing words. Against each number in the list below the passage, four options are given in columns lettered* **A** to **D** . *Choose the word that is the most suitable to fill the numbered gaps in the passage.* Hardly a day passes without news of terrible accidents on our roads. Most of the time, these are caused by the ignorance and **-71-** of drivers. Besides the ignorance of the drivers, most of the vehicles that ply our roads are not **-72-** vehicles are supposed to be tested annually before certificates are issued. However, vehicle Owners are issued with these certificates even when their vehicles have not been properly **-73-** . Most of the drivers do not have valid driver's **-74 -** There are driving schools with qualified **-75-** to prepare prospective drivers. After a period of training, the prospective drivers are made to go through a road test. It is only when they pass this test that they are **-76-** to drive. Some drivers never even had a learner's **-77-** when they were learning to drive. Consequently, they have no knowledge of **-78-** rules. They are ignorant of what speed **-79-** means. To them, 100 kilometres per hour may mean minimum speed allowed. Little wonder the **-80-** on our roads.",Choose the most appropriate option for the gap labelled [....80.....] above,murder,scenes,incidence,carnage,D,https://myschool.ng/classroom/english-language/58880?exam_type=waec&exam_year=2020&type=obj&page=16
2020,17,81,objective,,,*choose the word that has thesame vowel soundas the one represented by the letter(s) underlined.* W _o_ mb,book,fool,comb,bomb,B,https://myschool.ng/classroom/english-language/58890?exam_type=waec&exam_year=2020&type=obj&page=17
2020,17,82,objective,,,*choose the word that has thesame vowel soundas the one represented by the letter(s) underlined.* D _ir_ t,pet,worth,sword,deed,B,https://myschool.ng/classroom/english-language/58891?exam_type=waec&exam_year=2020&type=obj&page=17
2020,17,83,objective,,,*choose the word that has thesame vowel soundas the one represented by the letter(s) underlined.* W _or_ st,fiery,cord,put,worship,D,https://myschool.ng/classroom/english-language/58892?exam_type=waec&exam_year=2020&type=obj&page=17
2020,17,84,objective,,,*choose the word that has thesame vowel soundas the one represented by the letter(s) underlined.* h _a_ ll,shortage,love,courage,country,A,https://myschool.ng/classroom/english-language/58893?exam_type=waec&exam_year=2020&type=obj&page=17
2020,17,85,objective,,,*choose the word that has thesame vowel soundas the one represented by the letter(s) underlined.* p _i_ t,blight,pious,hatred,paint,C,https://myschool.ng/classroom/english-language/58895?exam_type=waec&exam_year=2020&type=obj&page=17
2020,18,86,objective,,,*choose the word that has thesame vowel soundas the one represented by the letter(s) underlined.* p _ai_ nt,plait,lisp,busy,late,D,https://myschool.ng/classroom/english-language/58897?exam_type=waec&exam_year=2020&type=obj&page=18
2020,18,87,objective,,,*choose the word that has thesame vowel soundas the one represented by the letter(s) underlined.* can _oe_,truce,pull,doe,shore,A,https://myschool.ng/classroom/english-language/58898?exam_type=waec&exam_year=2020&type=obj&page=18
2020,18,88,objective,,,*choose the word that has thesame vowel soundas the one represented by the letter(s) underlined.* f _a_ tal,hard,fat,beard,bail,D,https://myschool.ng/classroom/english-language/58899?exam_type=waec&exam_year=2020&type=obj&page=18
2020,18,89,objective,,,*choose the word that has thesame vowel soundas the one represented by the letter(s) underlined.* _jeo_ pardy,check,people,probe,fired,A,https://myschool.ng/classroom/english-language/58900?exam_type=waec&exam_year=2020&type=obj&page=18
2020,18,90,objective,,,*choose the word that has thesame vowel soundas the one represented by the letter(s) underlined.* st _u_ ff,tune,hoof,tough,doff,C,https://myschool.ng/classroom/english-language/58902?exam_type=waec&exam_year=2020&type=obj&page=18
2020,19,91,objective,,,*choose the word that has thesame vowel soundas the one represented by the letter(s) underlined.* b _ear_,her,year,fare,pie,C,https://myschool.ng/classroom/english-language/58903?exam_type=waec&exam_year=2020&type=obj&page=19
2020,19,92,objective,,,*choose the word that has thesame vowel soundas the one represented by the letter(s) underlined.* b _oi_ l,coy,soul,how,mode,A,https://myschool.ng/classroom/english-language/58905?exam_type=waec&exam_year=2020&type=obj&page=19
2020,19,93,objective,,,*choose the word that has thesame vowel soundas the one represented by the letter(s) underlined.* m _a_ n,tape,slash,palm,barn,B,https://myschool.ng/classroom/english-language/58907?exam_type=waec&exam_year=2020&type=obj&page=19
2020,19,94,objective,,,*choose the word that has thesame vowel soundas the one represented by the letter(s) underlined.* h _ear_ t,lust,clear,star,heat,C,https://myschool.ng/classroom/english-language/58909?exam_type=waec&exam_year=2020&type=obj&page=19
2020,19,95,objective,,,*choose the word that has thesame vowel soundas the one represented by the letter(s) underlined.* f _au_ lt,brought,bowl,loan,laugh,A,https://myschool.ng/classroom/english-language/58910?exam_type=waec&exam_year=2020&type=obj&page=19
2020,20,96,objective,,,*choose the word that has thesame consonant sound(s)as ihe one represented by the leter(s) underlined.* **g** irl,badge,gist,bringing,examine,D,https://myschool.ng/classroom/english-language/58916?exam_type=waec&exam_year=2020&type=obj&page=20
2020,20,97,objective,,,*choose the word that has thesame consonant sound(s)as ihe one represented by the leter(s) underlined.* _h_ eight,house,heir,honest,hour,A,https://myschool.ng/classroom/english-language/58918?exam_type=waec&exam_year=2020&type=obj&page=20
2020,20,98,objective,,,*choose the word that has thesame consonant sound(s)as ihe one represented by the leter(s) underlined.* _p_ ine,psalm,push,empty,phone,B,https://myschool.ng/classroom/english-language/58920?exam_type=waec&exam_year=2020&type=obj&page=20
2020,20,99,objective,,,*choose the word that has thesame consonant sound(s)as ihe one represented by the leter(s) underlined.* mos _t_,sniffed,though,think,listen,A,https://myschool.ng/classroom/english-language/58922?exam_type=waec&exam_year=2020&type=obj&page=20
2020,20,100,objective,,,*choose the word that has thesame consonant sound(s)as ihe one represented by the leter(s) underlined.* _z_ oo,stature,cease,days,leisure,C,https://myschool.ng/classroom/english-language/58923?exam_type=waec&exam_year=2020&type=obj&page=20
2020,21,101,objective,,,*choose the word that has thesame consonant sound(s)as ihe one represented by the leter(s) underlined.* ba _th_,heart,those,bathe,thigh,D,https://myschool.ng/classroom/english-language/58924?exam_type=waec&exam_year=2020&type=obj&page=21
2020,21,102,objective,,,*choose the word that has thesame consonant sound(s)as ihe one represented by the leter(s) underlined.* ban _d_,breath,asked,handsome,dream,D,https://myschool.ng/classroom/english-language/58925?exam_type=waec&exam_year=2020&type=obj&page=21
2020,21,103,objective,,,*choose the word that has thesame consonant sound(s)as ihe one represented by the leter(s) underlined.* ar _ch_ ive,challenge,match,chimera,chime,C,https://myschool.ng/classroom/english-language/58928?exam_type=waec&exam_year=2020&type=obj&page=21
2020,21,104,objective,,,*choose the word that has thesame consonant sound(s)as ihe one represented by the leter(s) underlined.* s _w_ ine,one,new,know,seen,A,https://myschool.ng/classroom/english-language/58930?exam_type=waec&exam_year=2020&type=obj&page=21
2020,21,105,objective,,,*choose the word that has thesame consonant sound(s)as ihe one represented by the leter(s) underlined.* ba _s_ e,boys,clash,lace,lazy,C,https://myschool.ng/classroom/english-language/58931?exam_type=waec&exam_year=2020&type=obj&page=21
2020,22,106,objective,,,*Choose the word that has thesame consonant sound(s)as ihe one represented by the letter(s) underlined.* we _pt_,castle,apostle,slapped,passed,C,https://myschool.ng/classroom/english-language/58933?exam_type=waec&exam_year=2020&type=obj&page=22
2020,22,107,objective,,,*choose the word that has thesame consonant sound(s)as ihe one represented by the leter(s) underlined.* car _d_,sandwich,hedge,soldier,maiden,D,https://myschool.ng/classroom/english-language/58934?exam_type=waec&exam_year=2020&type=obj&page=22
2020,22,108,objective,,,*choose the word that has thesame consonant sound(s)as ihe one represented by the leter(s) underlined.* _f_ etch,approve,tough,thorough,believe,B,https://myschool.ng/classroom/english-language/58936?exam_type=waec&exam_year=2020&type=obj&page=22
2020,22,109,objective,,,*choose the word that has thesame consonant sound(s)as ihe one represented by the leter(s) underlined.* a _rr_ est,lure,shirt,rule,spurn,C,https://myschool.ng/classroom/english-language/58938?exam_type=waec&exam_year=2020&type=obj&page=22
2020,22,110,objective,,,*choose the word that has thesame consonant sound(s)as ihe one represented by the leter(s) underlined.* wri _tes_,wards,costs,wins,dines,B,https://myschool.ng/classroom/english-language/58939?exam_type=waec&exam_year=2020&type=obj&page=22
2020,23,111,objective,,,*choose the word thatrhymeswith the given word* . suite,thrice,suit,sweet,sweat,C,https://myschool.ng/classroom/english-language/58942?exam_type=waec&exam_year=2020&type=obj&page=23
2020,23,112,objective,,,*choose the word thatrhymeswith the given word* . incite,inside,disquiet,excite,surmise,C,https://myschool.ng/classroom/english-language/58944?exam_type=waec&exam_year=2020&type=obj&page=23
2020,23,113,objective,,,*choose the word thatrhymeswith the given word* . flood,chord,cud,curd,call,B,https://myschool.ng/classroom/english-language/58945?exam_type=waec&exam_year=2020&type=obj&page=23
2020,23,114,objective,,,*choose the word thatrhymeswith the given word* . receipt,unkempt,dealt,deceit,leapt,C,https://myschool.ng/classroom/english-language/58946?exam_type=waec&exam_year=2020&type=obj&page=23
2020,23,115,objective,,,*choose the word thatrhymeswith the given word* . firm,born,worm,burn,girl,B,https://myschool.ng/classroom/english-language/58947?exam_type=waec&exam_year=2020&type=obj&page=23
2020,24,116,objective,,,"*From the words lettered A to D, choose the one that has thecorrect stress.* overwhelming",O-ver-whelm-ing,o-VER-whelm-ing,o-ver-WHELM-ing,o-ver-whelm-ING,C,https://myschool.ng/classroom/english-language/58950?exam_type=waec&exam_year=2020&type=obj&page=24
2020,24,117,objective,,,"*From the words lettered A to D, choose the one that has thecorrect stress.* melancholy",MEL-an-chol-y,mel-AN-chol-y,mel-an-CHOL-y,mel-an-chol-Y,A,https://myschool.ng/classroom/english-language/58951?exam_type=waec&exam_year=2020&type=obj&page=24
2020,24,118,objective,,,"*From the words lettered A to D, choose the one that has thecorrect stress.* inflammation",IN-flam-ma-tion,in-FLAM-ma-tion,in-flam-Ma-tion,in-flam-ma-TION,C,https://myschool.ng/classroom/english-language/58953?exam_type=waec&exam_year=2020&type=obj&page=24
2020,24,119,objective,,,"*From the words lettered A to D, choose the one that has thecorrect stress.* calculation",CAL-cu-la-tion,cal-CU-la-tion,cal-cu-LA-tion,cal-cu-la-TION,C,https://myschool.ng/classroom/english-language/58955?exam_type=waec&exam_year=2020&type=obj&page=24
2020,24,120,objective,,,"*From the words lettered A to D, choose the one that has thecorrect stress.* economic",EC-o-nom-ic,ec-O-nom-ic,ec-o-NOM-ic,ec-o-nom-IC,C,https://myschool.ng/classroom/english-language/58957?exam_type=waec&exam_year=2020&type=obj&page=24
2020,25,121,objective,,,"In the following options lettered A to D, all the words except one have the same stress pattern. Identify the one with the different **stress pattern.**",undo,ado,unless,legal,D,https://myschool.ng/classroom/english-language/58958?exam_type=waec&exam_year=2020&type=obj&page=25
2020,25,122,objective,,,"In the following options lettered A to D, all the words except one have the same stress pattern. Identify the one with the different **stress pattern.**",despite,petrol,wardrobe,vomit,A,https://myschool.ng/classroom/english-language/58959?exam_type=waec&exam_year=2020&type=obj&page=25
2020,25,123,objective,,,"In the following options lettered A to D, all the words except one have the same stress pattern. Identify the one with the different **stress pattern.**",typist,orphan,mattress,cigar,D,https://myschool.ng/classroom/english-language/58961?exam_type=waec&exam_year=2020&type=obj&page=25
2020,25,124,objective,,,"In the following options lettered A to D, all the words except one have the same stress pattern. Identify the one with the different **stress pattern.**",colleague,acute,extent,success,A,https://myschool.ng/classroom/english-language/58962?exam_type=waec&exam_year=2020&type=obj&page=25
2020,25,125,objective,,,"In the following options lettered A to D, all the words except one have the same stress pattern. Identify the one with the different **stress pattern.**",formative,character,designate,continue,D,https://myschool.ng/classroom/english-language/58964?exam_type=waec&exam_year=2020&type=obj&page=25
2020,26,126,objective,,,"the word that receives the **emphatic stress** is written in capital letters. From the questions lettered A to D, choose the one to which the given sentence is the appropriate answer. The man **BROUGHT** the newspaper.",Did the woman bring the newspaper?,Did the man bring a newspaper?,Did the man bring the magazine?,Did the man read the newspaper?,D,https://myschool.ng/classroom/english-language/58965?exam_type=waec&exam_year=2020&type=obj&page=26
2020,26,127,objective,,,"the word that receives the **emphatic stress** is written in capital letters. From the questions lettered A to D, choose the one to which the given sentence is the appropriate answer. The woman wants **MY** car.",Does the woman want my radio?,Does the man want my car?,Does the woman want his car?,Does the woman need my car?,C,https://myschool.ng/classroom/english-language/58967?exam_type=waec&exam_year=2020&type=obj&page=26
2020,26,128,objective,,,"the word that receives the **emphatic stress** is written in capital letters. From the questions lettered A to D, choose the one to which the given sentence is the appropriate answer. The president **SPOKE** to the press yesterday.",Did the minister speak to the press yesterday?,Did the president speak to the lecturers yesterday?,Did the president wave to the press yesterday?,Did the president speak to the press today?,,https://myschool.ng/classroom/english-language/58968?exam_type=waec&exam_year=2020&type=obj&page=26
2020,26,129,objective,,,"the word that receives the **emphatic stress** is written in capital letters. From the questions lettered A to D, choose the one to which the given sentence is the appropriate answer. Comfort prepared a **DELICIOUS** meal.",Did Comfort prepare a delicious snack?,Did Comfort prepare a tasteless meal?,Did Jummy prepare a delicious meal?,Did Comfort order a delicious meal?,B,https://myschool.ng/classroom/english-language/58970?exam_type=waec&exam_year=2020&type=obj&page=26
2020,26,130,objective,,,"the word that receives the **emphatic stress** is written in capital letters. From the questions lettered A to D, choose the one to which the given sentence is the appropriate answer. **OUR** Mathematics teacher has been transferred.",Has their Mathematics teacher been transferred?,Has our Physics teacher been transferred?,Has our Mathematics teacher been promoted?,Has our Mathematics supervisor been transferred?,A,https://myschool.ng/classroom/english-language/58971?exam_type=waec&exam_year=2020&type=obj&page=26
2020,27,131,objective,,,"*From the words lettered A to D, choose the word that contains the sound represented by the givenphonetic symbol.* /ai/",rare,ice,air,fuel,B,https://myschool.ng/classroom/english-language/58974?exam_type=waec&exam_year=2020&type=obj&page=27
2020,27,132,objective,,,"*From the words lettered A to D, choose the word that contains the sound represented by the givenphonetic symbol.* /æl",bag,park,get,class,A,https://myschool.ng/classroom/english-language/58976?exam_type=waec&exam_year=2020&type=obj&page=27
2020,27,133,objective,,,"*From the words lettered A to D, choose the word that contains the sound represented by the givenphonetic symbol.* /d/",handkerchief,passed,handsome,bride,D,https://myschool.ng/classroom/english-language/58978?exam_type=waec&exam_year=2020&type=obj&page=27
2020,27,134,objective,,,"*From the words lettered A to D, choose the word that contains the sound represented by the givenphonetic symbol.* /e/",bite,leave,spare,heaven,D,https://myschool.ng/classroom/english-language/58980?exam_type=waec&exam_year=2020&type=obj&page=27
2020,27,135,objective,,,"*From the words lettered A to D, choose the word that contains the sound represented by the givenphonetic symbol.* **/** boa/",bore,warp,wander,wonder,A,https://myschool.ng/classroom/english-language/58981?exam_type=waec&exam_year=2020&type=obj&page=27
2020,28,136,objective,,,"*From the words lettered A to D, choose the word that contains the sound represented by the givenphonetic symbol.* */* k/",civil,choral,chore,choose,B,https://myschool.ng/classroom/english-language/58983?exam_type=waec&exam_year=2020&type=obj&page=28
2020,28,137,objective,,,"*From the words lettered A to D, choose the word that contains the sound represented by the givenphonetic symbol.* */* g/",gnash,target,gnaw,sing,B,https://myschool.ng/classroom/english-language/58984?exam_type=waec&exam_year=2020&type=obj&page=28
2020,28,138,objective,,,"*From the words lettered A to D, choose the word that contains the sound represented by the givenphonetic symbol.* */* u:/",work,grew,teeth,bull,B,https://myschool.ng/classroom/english-language/58986?exam_type=waec&exam_year=2020&type=obj&page=28
2020,28,139,objective,,,"*From the words lettered A to D, choose the word that contains the sound represented by the givenphonetic symbol.* */* ʃ/",badge,catch,bastion,edition,D,https://myschool.ng/classroom/english-language/58987?exam_type=waec&exam_year=2020&type=obj&page=28
2020,28,140,objective,,,"*From the words lettered A to D, choose the word that contains the sound represented by the givenphonetic symbol.* */* ŋ/",know,chance,lean,living,D,https://myschool.ng/classroom/english-language/58988?exam_type=waec&exam_year=2020&type=obj&page=28
